HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
42,35,39,18,12,49,Bug,,False,Caterpie
96,131,123,50,46,28,Ground,Rock,False,Rhydon
52,50,49,109,52,93,Ghost,Poison,False,Haunter
96,151,114,67,126,86,Water,Dark,False,GyaradosMega Gyarados
55,56,45,127,98,124,Psychic,,False,Alakazam
33,85,43,55,61,123,Ground,,False,Dugtrio
50,81,81,16,30,36,Ground,,False,Sandshrew
70,89,73,59,78,35,Bug,Grass,False,Parasect
30,99,81,29,32,48,Water,,False,Krabby
62,75,60,63,41,71,Poison,,False,Nidorino
34,51,49,38,52,45,Poison,,False,Ekans
38,32,49,31,49,58,Normal,Flying,False,Pidgey
86,96,64,42,66,49,Fighting,,False,Machoke
104,98,101,103,102,92,Psychic,,False,Mew
81,70,68,67,87,85,Poison,Flying,False,Golbat
78,96,95,77,77,75,Poison,Ground,False,Nidoqueen
85,66,84,68,64,104,Normal,Flying,False,Pidgeot
159,112,72,58,111,28,Normal,,False,Snorlax
31,55,47,51,51,85,Electric,,False,Pikachu
55,52,39,117,97,97,Ice,Psychic,False,Jynx
27,115,86,23,32,50,Water,,False,Krabby
40,50,89,32,53,48,Ground,,False,Cubone
99,93,82,118,62,47,Grass,Psychic,False,Exeggutor
21,11,56,7,29,81,Water,,False,Magikarp
40,46,85,81,59,44,Rock,Water,False,Omanyte
41,75,44,31,30,73,Fighting,,False,Mankey
34,43,37,49,36,98,Water,,False,Poliwag
85,94,120,124,120,86,Grass,Poison,False,VenusaurMega Venusaur
63,52,62,49,53,70,Normal,Flying,False,Pidgeotto
69,49,57,51,61,75,Normal,Flying,False,Pidgeotto
49,58,90,118,64,78,Electric,Steel,False,Magneton
51,126,107,46,75,89,Bug,,False,Pinsir
58,140,103,45,77,81,Bug,,False,Pinsir
56,73,30,59,42,39,Grass,Poison,False,Bellsprout
142,63,51,118,87,58,Water,,False,Vaporeon
46,49,89,36,55,32,Ground,,False,Cubone
65,102,60,75,84,104,Fire,,False,Rapidash
99,96,104,92,108,98,Psychic,,False,Mew
45,41,33,12,6,49,Bug,Poison,False,Weedle
61,80,45,40,80,65,Bug,Poison,False,Beedrill
64,69,54,43,54,65,Normal,Flying,False,Pidgeotto
55,93,69,68,83,75,Poison,,False,Arbok
24,46,76,62,34,51,Water,,False,Horsea
42,26,32,48,72,68,Fire,,False,Vulpix
41,53,45,43,50,57,Poison,,False,Ekans
92,166,109,70,123,84,Water,Dark,False,GyaradosMega Gyarados
34,47,29,59,94,66,Water,Poison,False,Tentacool
72,120,138,53,70,45,Rock,Ground,False,Golem
34,51,54,66,45,94,Water,,False,Staryu
57,54,50,42,43,29,Poison,,False,Nidoran♀
35,79,49,40,50,62,Water,,False,Goldeen
81,81,83,132,80,126,Normal,Flying,False,PidgeotMega Pidgeot
76,110,73,82,84,81,Poison,Ground,False,Nidoking
63,63,63,113,98,129,Electric,,False,Jolteon
15,12,57,9,28,77,Water,,False,Magikarp
35,27,38,100,35,75,Ghost,Poison,False,Gastly
62,53,48,40,62,48,Normal,,False,Eevee
56,73,87,52,40,42,Poison,,False,Koffing
34,34,109,80,49,31,Rock,Water,False,Omanyte
60,68,64,48,47,90,Water,,False,Poliwhirl
33,61,55,40,55,31,Bug,Grass,False,Paras
58,50,38,142,90,122,Psychic,,False,Alakazam
63,86,109,48,82,47,Ground,,False,Marowak
39,72,42,56,73,117,Ground,,False,Dugtrio
23,42,56,71,42,97,Water,,False,Staryu
90,81,87,82,80,68,Water,Ice,False,Dewgong
52,54,97,123,72,67,Electric,Steel,False,Magneton
75,78,71,72,114,71,Psychic,,False,Hypno
30,36,41,54,64,74,Fire,,False,Vulpix
89,99,53,65,73,116,Rock,Flying,False,Aerodactyl
71,71,123,116,77,47,Rock,Water,False,Omastar
34,85,85,54,45,61,Rock,Water,False,Kabuto
90,146,117,83,132,87,Water,Dark,False,GyaradosMega Gyarados
45,24,43,26,14,42,Bug,Poison,False,Kakuna
97,74,73,92,81,66,Fairy,,False,Clefable
111,38,26,37,30,26,Normal,Fairy,False,Jigglypuff
41,60,35,52,51,49,Dragon,,False,Dratini
76,83,106,33,34,16,Ground,Rock,False,Rhyhorn
36,28,57,44,47,101,Electric,,False,Voltorb
79,58,54,58,42,59,Poison,,False,Nidorina
60,43,38,72,60,47,Water,,False,Psyduck
74,98,120,121,126,92,Grass,Poison,False,VenusaurMega Venusaur
62,40,48,41,36,40,Poison,,False,Nidoran♀
37,83,42,46,26,78,Normal,Flying,False,Doduo
70,59,67,103,90,142,Electric,,False,Jolteon
63,90,84,111,89,97,Fire,Flying,False,Charizard
69,64,97,160,98,127,Ghost,Poison,False,GengarMega Gengar
94,93,92,33,89,86,Normal,,False,Kangaskhan
44,91,182,77,49,59,Water,Ice,False,Cloyster
73,100,52,99,75,103,Fire,,False,Magmar
49,69,46,36,47,63,Fighting,,False,Mankey
33,47,37,31,37,60,Poison,Flying,False,Zubat
68,48,42,87,77,61,Bug,Flying,False,Butterfree
48,65,96,53,35,37,Poison,,False,Koffing
49,44,38,41,35,86,Water,,False,Poliwag
112,107,75,65,90,45,Poison,,False,Muk
109,113,79,154,82,130,Psychic,,True,Mewtwo
82,89,102,101,119,81,Ice,Flying,True,Articuno
59,39,88,75,39,32,Grass,Psychic,False,Exeggcute
86,138,76,61,97,47,Fighting,,False,Machamp
104,120,116,46,54,38,Ground,Rock,False,Rhydon
248,3,7,35,99,53,Normal,,False,Chansey
23,8,47,26,25,83,Water,,False,Magikarp
88,114,69,55,69,129,Rock,Flying,False,Aerodactyl
69,59,78,178,100,120,Ghost,Poison,False,GengarMega Gengar
49,38,43,55,46,91,Electric,,False,Voltorb
92,137,79,60,82,47,Fighting,,False,Machamp
47,56,41,62,48,63,Fire,,False,Charmander
23,58,106,46,36,39,Water,,False,Shellder
44,45,33,52,58,91,Electric,,False,Pikachu
28,70,106,39,19,32,Water,,False,Shellder
37,72,47,42,49,71,Normal,Flying,False,Doduo
62,109,86,51,85,98,Bug,Flying,False,Scyther
23,28,9,118,47,82,Psychic,,False,Abra
38,49,33,40,30,63,Normal,Flying,False,Pidgey
75,77,69,88,83,89,Water,,False,Golduck
56,57,49,68,54,44,Water,,False,Psyduck
120,82,82,87,90,73,Water,Ice,False,Lapras
55,53,57,46,38,37,Normal,,False,Ditto
60,59,44,66,51,70,Normal,Flying,False,Farfetch'd
107,117,107,57,88,99,Normal,,False,KangaskhanMega Kangaskhan
84,97,98,72,90,69,Water,Fighting,False,Poliwrath
68,50,56,62,54,62,Normal,Flying,False,Pidgeotto
44,45,58,91,117,90,Psychic,Fairy,False,Mr. Mime
22,47,79,65,30,52,Water,,False,Horsea
40,55,46,44,56,47,Normal,,False,Ditto
76,121,126,50,70,52,Rock,Ground,False,Golem
90,76,85,127,90,97,Electric,Flying,True,Zapdos
62,62,51,124,86,117,Psychic,,False,Alakazam
74,48,38,111,98,95,Ice,Psychic,False,Jynx
74,138,48,7,97,136,Bug,Poison,False,BeedrillMega Beedrill
51,44,62,64,87,148,Electric,,False,Electrode
61,134,47,110,104,67,Fire,,False,Flareon
32,77,48,62,61,128,Ground,,False,Dugtrio
78,72,43,21,49,21,Fighting,,False,Machop
50,80,54,55,51,54,Fire,,False,Growlithe
78,113,63,87,71,70,Grass,Poison,False,Victreebel
117,45,21,33,13,28,Normal,Fairy,False,Jigglypuff
37,64,51,48,72,127,Ground,,False,Dugtrio
51,90,63,66,57,89,Normal,Flying,False,Fearow
87,98,77,124,67,55,Grass,Psychic,False,Exeggutor
68,155,127,50,96,118,Bug,Flying,False,PinsirMega Pinsir
56,45,45,108,49,96,Ghost,Poison,False,Haunter
145,76,40,79,55,40,Normal,Fairy,False,Wigglytuff
37,73,42,34,36,70,Normal,Flying,False,Doduo
96,88,82,79,90,70,Poison,Ground,False,Nidoqueen
1,56,34,26,50,100,Ground,,False,Diglett
76,88,72,71,77,63,Water,,False,Seaking
90,73,67,80,112,76,Psychic,,False,Hypno
97,154,108,74,120,95,Water,Dark,False,GyaradosMega Gyarados
74,87,90,83,114,86,Water,,False,Blastoise
110,125,126,40,44,40,Ground,Rock,False,Rhydon
47,36,44,59,53,91,Electric,,False,Voltorb
45,59,48,40,30,51,Poison,,False,Nidoran♂
61,68,93,104,75,63,Electric,Steel,False,Magneton
18,58,15,31,49,86,Ground,,False,Diglett
51,30,29,119,64,107,Psychic,,False,Kadabra
101,95,81,37,81,95,Normal,,False,Kangaskhan
73,86,73,123,86,49,Grass,Poison,False,Vileplume
62,61,77,49,63,54,Poison,,False,Nidorina
83,91,93,72,98,82,Water,,False,Blastoise
48,92,183,88,37,77,Water,Ice,False,Cloyster
56,60,44,41,62,63,Normal,,False,Eevee
48,48,50,35,97,49,Psychic,,False,Drowzee
79,83,60,66,88,62,Water,,False,Seaking
42,42,22,125,72,97,Psychic,,False,Kadabra
107,111,72,59,99,52,Poison,,False,Muk
60,82,84,78,103,93,Fire,,False,Ninetales
70,119,90,69,70,86,Bug,,False,Pinsir
86,104,81,75,72,85,Poison,Ground,False,Nidoqueen
77,94,96,49,55,70,Ground,,False,Sandslash
49,43,47,66,57,58,Water,,False,Psyduck
44,36,35,36,39,61,Normal,Flying,False,Pidgey
63,91,117,49,53,26,Rock,Ground,False,Graveler
57,37,70,160,100,147,Psychic,,False,AlakazamMega Alakazam
33,98,87,27,32,53,Water,,False,Krabby
58,57,63,64,85,65,Grass,Poison,False,Ivysaur
46,66,22,24,32,72,Normal,Flying,False,Spearow
40,63,81,56,46,54,Rock,Water,False,Kabuto
71,65,53,58,48,57,Poison,,False,Nidorina
94,69,77,44,71,41,Normal,,False,Lickitung
254,1,10,26,109,50,Normal,,False,Chansey
97,94,96,69,89,73,Water,Fighting,False,Poliwrath
34,54,43,61,57,51,Dragon,,False,Dratini
59,71,89,103,74,116,Water,Psychic,False,Starmie
68,46,52,86,90,70,Bug,Flying,False,Butterfree
80,77,43,41,59,19,Poison,,False,Grimer
108,138,123,40,39,37,Ground,Rock,False,Rhydon
77,99,70,101,64,83,Grass,Poison,False,Victreebel
72,92,102,80,103,80,Water,,False,Blastoise
69,68,125,114,67,51,Rock,Water,False,Omastar
83,48,68,71,75,40,Normal,,False,Lickitung
20,105,79,24,29,55,Water,,False,Krabby
133,59,69,117,95,63,Water,,False,Vaporeon
25,42,25,103,28,76,Ghost,Poison,False,Gastly
46,37,28,35,32,61,Poison,Flying,False,Zubat
53,76,49,60,57,55,Fire,,False,Growlithe
92,71,87,66,62,101,Normal,Flying,False,Pidgeot
79,96,60,68,77,70,Water,,False,Seaking
72,73,84,93,85,110,Water,Psychic,False,Starmie
131,57,57,116,98,66,Water,,False,Vaporeon
65,67,76,105,80,118,Water,Psychic,False,Starmie
68,82,55,96,80,110,Electric,,False,Electabuzz
46,79,108,47,55,39,Rock,Ground,False,Graveler
54,57,64,120,92,138,Electric,,False,Jolteon
79,88,92,36,38,24,Ground,Rock,False,Rhyhorn
63,83,91,91,76,113,Water,Psychic,False,Starmie
32,57,41,27,31,74,Normal,Flying,False,Spearow
161,103,64,63,108,35,Normal,,False,Snorlax
17,77,88,56,50,71,Rock,Water,False,Kabuto
45,86,45,67,67,97,Fire,,False,Ponyta
50,28,47,16,30,34,Bug,Poison,False,Kakuna
40,117,55,33,103,93,Fighting,,False,Hitmonlee
22,33,67,87,57,39,Electric,Steel,False,Magnemite
58,96,125,84,76,65,Poison,,False,Weezing
74,54,65,77,85,53,Grass,Poison,False,Ivysaur
81,97,110,44,45,73,Ground,,False,Sandslash
63,50,96,130,64,62,Electric,Steel,False,Magneton
39,55,33,62,44,65,Fire,,False,Charmander
101,105,87,162,95,130,Psychic,,True,Mewtwo
51,116,55,28,116,86,Fighting,,False,Hitmonlee
84,98,63,62,79,64,Water,,False,Seaking
74,112,73,157,120,94,Fire,Flying,False,CharizardMega Charizard Y
61,70,76,72,81,48,Water,,False,Wartortle
29,25,77,102,48,33,Electric,Steel,False,Magnemite
76,97,112,134,125,80,Water,,False,BlastoiseMega Blastoise
61,90,122,82,63,52,Poison,,False,Weezing
40,38,165,37,33,74,Rock,Ground,False,Onix
58,129,101,52,73,85,Bug,,False,Pinsir
46,72,34,66,37,35,Grass,Poison,False,Bellsprout
77,38,44,60,65,39,Fairy,,False,Clefairy
39,32,51,56,53,92,Electric,,False,Voltorb
68,50,53,58,66,31,Fairy,,False,Clefairy
70,81,39,94,39,64,Grass,Poison,False,Weepinbell
69,128,132,42,74,51,Rock,Ground,False,Golem
66,97,63,60,92,66,Water,,False,Seaking
41,59,43,47,54,42,Normal,,False,Ditto
57,80,77,68,71,82,Poison,,False,Arbok
76,92,89,91,92,85,Grass,Poison,False,Venusaur
50,52,42,28,36,47,Poison,Flying,False,Zubat
38,79,51,48,54,15,Bug,Grass,False,Paras
63,79,77,69,56,91,Normal,Flying,False,Fearow
72,39,82,53,34,35,Grass,Psychic,False,Exeggcute
45,41,48,63,71,46,Grass,Poison,False,Bulbasaur
71,90,77,105,81,76,Water,,False,Golduck
58,36,41,140,99,115,Psychic,,False,Alakazam
88,70,96,23,40,23,Ground,Rock,False,Rhyhorn
54,63,49,36,48,48,Normal,,False,Ditto
43,59,46,107,59,91,Ghost,Poison,False,Haunter
46,58,34,54,55,53,Dragon,,False,Dratini
99,74,118,89,82,25,Water,Psychic,False,Slowbro
35,74,87,59,42,42,Rock,Water,False,Kabuto
47,48,92,36,55,35,Ground,,False,Cubone
38,21,63,25,21,35,Bug,,False,Metapod
65,111,120,148,114,72,Water,,False,BlastoiseMega Blastoise
56,39,52,49,50,62,Grass,Poison,False,Bulbasaur
34,48,40,31,30,59,Poison,Flying,False,Zubat
75,93,113,49,54,64,Ground,,False,Sandslash
44,112,79,51,65,105,Normal,Flying,False,Dodrio
63,97,71,54,61,96,Normal,Flying,False,Fearow
45,53,24,120,49,99,Ghost,Poison,False,Haunter
98,93,75,137,68,51,Grass,Psychic,False,Exeggutor
38,42,60,95,129,94,Psychic,Fairy,False,Mr. Mime
77,133,84,79,94,142,Rock,Flying,False,AerodactylMega Aerodactyl
46,87,51,71,59,96,Fire,,False,Ponyta
58,96,59,95,80,97,Electric,,False,Raichu
50,59,31,45,50,53,Poison,,False,Nidoran♂
33,31,76,58,41,60,Water,,False,Horsea
42,71,83,102,48,100,Water,,False,Seadra
80,84,74,66,73,108,Normal,Flying,False,Pidgeot
24,59,28,33,46,62,Normal,,False,Rattata
92,102,81,139,60,46,Grass,Psychic,False,Exeggutor
49,83,46,58,64,95,Normal,,False,Raticate
19,74,101,64,37,55,Rock,Water,False,Kabuto
69,53,70,62,53,58,Poison,,False,Nidorina
40,57,38,64,57,46,Water,,False,Psyduck
68,120,129,67,78,46,Rock,Ground,False,Golem
91,144,114,67,123,79,Water,Dark,False,GyaradosMega Gyarados
40,19,49,24,26,41,Bug,Poison,False,Kakuna
52,58,73,73,86,138,Electric,,False,Electrode
49,101,119,44,52,25,Rock,Ground,False,Graveler
70,119,76,55,79,101,Bug,Flying,False,Scyther
259,4,1,26,105,51,Normal,,False,Chansey
27,23,71,80,50,56,Electric,Steel,False,Magnemite
37,34,76,62,18,67,Water,,False,Horsea
18,41,28,40,54,105,Ground,,False,Diglett
48,77,68,59,78,83,Fire,,False,Ponyta
39,38,33,13,14,47,Bug,,False,Caterpie
101,128,105,59,97,108,Normal,,False,KangaskhanMega Kangaskhan
46,72,39,41,60,42,Dragon,,False,Dratini
64,87,60,64,74,64,Dragon,,False,Dragonair
71,68,124,112,62,57,Rock,Water,False,Omastar
60,48,56,41,65,69,Normal,,False,Eevee
74,62,115,96,26,55,Grass,,False,Tangela
49,133,112,51,63,65,Water,,False,Kingler
53,106,80,42,98,83,Fighting,,False,Hitmonchan
12,3,62,15,9,83,Water,,False,Magikarp
30,59,45,43,64,45,Poison,,False,Ekans
73,54,73,68,49,62,Poison,,False,Nidorina
38,40,39,44,27,95,Water,,False,Poliwag
55,92,70,54,77,92,Poison,,False,Arbok
90,88,81,90,82,82,Water,,False,Golduck
73,86,57,72,71,59,Water,,False,Seaking
37,58,39,40,45,49,Poison,,False,Nidoran♂
83,120,85,69,88,56,Fighting,,False,Machamp
55,57,40,135,85,127,Psychic,,False,Alakazam
82,80,77,102,93,79,Grass,Poison,False,Venusaur
83,82,86,102,100,81,Grass,Poison,False,Venusaur
62,51,77,77,75,146,Electric,,False,Electrode
43,102,174,80,56,73,Water,Ice,False,Cloyster
67,111,92,39,64,102,Normal,,False,Tauros
63,85,48,62,51,57,Poison,,False,Nidorino
84,81,71,111,85,50,Grass,Poison,False,Vileplume
67,45,57,36,100,44,Psychic,,False,Drowzee
44,49,44,53,44,66,Fire,,False,Charmander
54,40,71,53,62,34,Water,,False,Squirtle
36,31,25,109,40,87,Ghost,Poison,False,Gastly
55,40,57,32,89,36,Psychic,,False,Drowzee
68,55,100,126,63,55,Electric,Steel,False,Magneton
58,80,77,109,86,110,Water,Psychic,False,Starmie
48,52,38,53,58,56,Dragon,,False,Dratini
102,65,73,102,96,46,Fairy,,False,Clefable
41,35,66,103,134,89,Psychic,Fairy,False,Mr. Mime
56,73,57,64,70,106,Normal,,False,Raticate
27,27,26,106,33,87,Ghost,Poison,False,Gastly
21,81,92,66,44,61,Rock,Water,False,Kabuto
42,77,42,39,72,123,Ground,,False,Dugtrio
80,98,73,47,76,64,Water,,False,Seaking
18,44,64,69,50,96,Water,,False,Staryu
79,84,82,87,111,80,Grass,Poison,False,Venusaur
47,30,34,23,17,42,Bug,,False,Caterpie
21,33,34,109,26,86,Ghost,Poison,False,Gastly
36,68,55,41,63,64,Water,,False,Goldeen
47,42,49,17,40,46,Poison,Flying,False,Zubat
74,147,28,15,71,154,Bug,Poison,False,BeedrillMega Beedrill
135,88,71,92,95,54,Water,Ice,False,Lapras
42,59,53,119,45,89,Ghost,Poison,False,Haunter
30,85,53,52,72,119,Ground,,False,Dugtrio
64,83,81,62,66,30,Bug,Grass,False,Parasect
61,84,99,94,78,114,Water,Psychic,False,Starmie
44,99,184,81,46,71,Water,Ice,False,Cloyster
69,108,94,70,70,81,Rock,Water,False,Kabutops
61,70,57,111,96,130,Electric,,False,Jolteon
28,106,83,24,37,50,Water,,False,Krabby
25,39,53,49,80,65,Fire,,False,Vulpix
56,62,38,65,43,38,Grass,Poison,False,Bellsprout
46,62,63,95,63,77,Fire,,False,Charmeleon
34,77,62,38,51,23,Bug,Grass,False,Paras
82,71,52,36,27,26,Fighting,,False,Machop
68,60,68,79,84,37,Grass,Poison,False,Gloom
68,147,40,23,82,134,Bug,Poison,False,BeedrillMega Beedrill
94,146,65,201,111,145,Psychic,,True,MewtwoMega Mewtwo Y
26,68,108,42,34,42,Water,,False,Shellder
65,120,103,68,65,78,Rock,Water,False,Kabutops
58,58,65,141,75,103,Ghost,Poison,False,Gengar
24,31,44,42,80,63,Fire,,False,Vulpix
82,69,55,91,125,98,Water,Poison,False,Tentacruel
52,58,76,89,76,46,Grass,Poison,False,Ivysaur
76,78,87,39,40,21,Ground,Rock,False,Rhyhorn
51,26,34,27,21,54,Bug,,False,Caterpie
14,59,28,37,41,91,Ground,,False,Diglett
81,126,108,135,96,97,Fire,Dragon,False,CharizardMega Charizard X
46,85,23,62,36,47,Grass,Poison,False,Bellsprout
102,75,180,122,77,34,Water,Psychic,False,SlowbroMega Slowbro
110,102,87,62,97,43,Poison,,False,Muk
130,57,57,120,92,75,Water,,False,Vaporeon
110,149,69,188,125,144,Psychic,,True,MewtwoMega Mewtwo Y
14,47,74,87,53,46,Electric,Steel,False,Magnemite
62,50,72,80,72,144,Electric,,False,Electrode
45,72,34,40,35,63,Fighting,,False,Mankey
32,49,44,68,51,90,Water,,False,Staryu
66,102,97,42,65,104,Normal,,False,Tauros
40,45,35,42,25,105,Normal,,False,Meowth
61,131,51,102,111,59,Fire,,False,Flareon
50,47,39,51,90,39,Psychic,,False,Drowzee
45,63,64,38,40,72,Water,,False,Goldeen
59,46,70,162,93,152,Psychic,,False,AlakazamMega Alakazam
39,63,102,46,32,32,Water,,False,Shellder
70,62,65,54,40,87,Water,,False,Poliwhirl
59,77,61,59,71,105,Normal,,False,Persian
45,55,49,50,72,54,Normal,,False,Eevee
41,35,36,35,41,82,Normal,,False,Meowth
76,64,56,34,64,27,Poison,,False,Grimer
64,95,46,30,38,32,Fighting,,False,Machop
48,37,70,190,103,148,Psychic,,False,AlakazamMega Alakazam
62,46,33,143,103,117,Psychic,,False,Alakazam
62,40,54,29,32,51,Poison,,False,Nidoran♀
61,61,33,70,34,43,Grass,Poison,False,Bellsprout
103,165,101,67,131,84,Water,Dark,False,GyaradosMega Gyarados
76,98,116,121,130,84,Grass,Poison,False,VenusaurMega Venusaur
48,36,20,20,17,54,Bug,Poison,False,Weedle
71,95,98,81,110,77,Water,,False,Blastoise
35,56,169,28,36,66,Rock,Ground,False,Onix
75,130,122,132,83,99,Fire,Dragon,False,CharizardMega Charizard X
44,24,27,15,19,52,Bug,Poison,False,Weedle
61,61,65,73,69,141,Electric,,False,Electrode
64,72,61,73,68,65,Dragon,,False,Dragonair
21,28,4,104,59,87,Psychic,,False,Abra
73,102,105,45,56,71,Ground,,False,Sandslash
102,100,103,89,98,102,Psychic,,False,Mew
40,18,38,23,24,56,Bug,Poison,False,Weedle
104,124,129,43,38,46,Ground,Rock,False,Rhydon
41,38,31,28,31,58,Poison,Flying,False,Zubat
63,69,56,48,56,70,Normal,Flying,False,Pidgeotto
64,93,53,47,78,68,Bug,Poison,False,Beedrill
16,88,103,52,51,39,Rock,Water,False,Kabuto
44,75,79,80,74,57,Water,,False,Wartortle
75,119,78,103,71,69,Grass,Poison,False,Victreebel
41,88,104,22,26,19,Rock,Ground,False,Geodude
99,97,80,116,55,58,Grass,Psychic,False,Exeggutor
65,100,74,55,77,15,Bug,Grass,False,Parasect
67,114,53,94,79,91,Fire,,False,Magmar
82,88,73,86,69,93,Water,,False,Golduck
40,38,107,79,63,20,Rock,Water,False,Omanyte
72,93,81,59,71,95,Normal,Flying,False,Pidgeot
53,84,68,79,71,83,Poison,,False,Arbok
133,86,82,67,106,67,Water,Ice,False,Lapras
32,73,89,56,46,26,Poison,,False,Koffing
80,71,64,71,113,65,Psychic,,False,Hypno
48,49,59,179,108,144,Psychic,,False,AlakazamMega Alakazam
79,110,99,36,62,113,Normal,,False,Tauros
261,1,1,39,110,42,Normal,,False,Chansey
44,54,27,27,21,80,Normal,Flying,False,Spearow
34,58,35,40,42,93,Water,,False,Poliwag
41,34,71,64,19,66,Water,,False,Horsea
51,35,76,58,60,34,Water,,False,Squirtle
65,106,83,59,78,108,Bug,Flying,False,Scyther
63,107,58,71,62,93,Fighting,,False,Primeape
17,50,82,62,33,45,Water,,False,Horsea
82,68,59,84,129,91,Water,Poison,False,Tentacruel
46,85,25,62,38,44,Grass,Poison,False,Bellsprout
110,100,105,98,104,99,Psychic,,False,Mew
74,123,121,66,54,51,Rock,Ground,False,Golem
96,132,94,66,111,94,Normal,,False,KangaskhanMega Kangaskhan
33,45,50,30,24,93,Normal,,False,Meowth
54,64,91,61,75,50,Water,,False,Wartortle
128,61,74,97,86,73,Water,,False,Vaporeon
86,133,87,67,106,140,Rock,Flying,False,AerodactylMega Aerodactyl
105,146,72,199,113,148,Psychic,,True,MewtwoMega Mewtwo Y
81,98,87,166,108,100,Fire,Flying,False,CharizardMega Charizard Y
59,138,67,92,109,61,Fire,,False,Flareon
57,39,37,143,95,115,Psychic,,False,Alakazam
76,122,53,103,110,54,Fire,,False,Flareon
84,94,99,81,91,64,Water,Fighting,False,Poliwrath
46,113,120,43,51,81,Water,,False,Kingler
41,17,28,21,30,57,Bug,,False,Caterpie
76,116,95,73,100,141,Rock,Flying,False,AerodactylMega Aerodactyl
111,126,124,39,50,29,Ground,Rock,False,Rhydon
70,63,125,120,71,56,Rock,Water,False,Omastar
18,53,25,33,41,58,Normal,,False,Rattata
85,89,107,101,124,84,Ice,Flying,True,Articuno
80,96,99,99,114,83,Ice,Flying,True,Articuno
37,57,47,47,45,52,Poison,,False,Ekans
58,55,102,101,41,83,Water,,False,Seadra
67,63,59,63,68,83,Fire,,False,Charmeleon
94,68,85,73,100,63,Water,Ice,False,Dewgong
98,101,85,102,81,95,Fire,,False,Arcanine
37,36,47,73,61,75,Water,,False,Staryu
66,58,62,82,81,67,Grass,Poison,False,Ivysaur
59,91,63,78,82,111,Electric,,False,Electabuzz
52,14,36,19,21,45,Bug,,False,Caterpie
55,44,59,27,41,37,Poison,,False,Nidoran♀
35,83,50,58,62,128,Ground,,False,Dugtrio
25,76,56,41,77,108,Ground,,False,Dugtrio
138,66,59,99,51,41,Normal,Fairy,False,Wigglytuff
43,58,96,45,49,29,Ground,,False,Cubone
51,54,55,92,123,91,Psychic,Fairy,False,Mr. Mime
70,67,81,100,90,124,Water,Psychic,False,Starmie
69,102,68,56,83,125,Rock,Flying,False,Aerodactyl
44,16,64,21,26,34,Bug,,False,Metapod
57,46,98,48,39,32,Ground,,False,Cubone
48,51,52,86,81,63,Bug,Flying,False,Butterfree
83,92,81,76,91,85,Poison,Ground,False,Nidoqueen
79,99,114,125,127,89,Grass,Poison,False,VenusaurMega Venusaur
82,104,82,87,76,87,Poison,Ground,False,Nidoking
31,60,51,40,54,62,Dragon,,False,Dratini
68,89,72,53,74,38,Bug,Grass,False,Parasect
56,86,53,63,61,78,Dragon,,False,Dragonair
91,152,99,75,123,87,Water,Dark,False,GyaradosMega Gyarados
246,12,5,38,114,45,Normal,,False,Chansey
51,66,33,41,47,41,Poison,,False,Nidoran♂
56,67,65,111,97,129,Electric,,False,Jolteon
29,25,75,103,59,43,Electric,Steel,False,Magnemite
44,55,50,143,90,106,Psychic,,False,Alakazam
66,144,39,10,75,156,Bug,Poison,False,BeedrillMega Beedrill
70,69,64,88,67,92,Bug,Poison,False,Venomoth
103,135,114,42,52,39,Ground,Rock,False,Rhydon
32,52,43,64,32,65,Fire,,False,Charmander
45,43,41,142,107,129,Psychic,,False,Alakazam
144,65,38,92,45,37,Normal,Fairy,False,Wigglytuff
34,36,74,64,23,70,Water,,False,Horsea
55,53,50,46,38,48,Normal,,False,Ditto
47,65,55,37,42,66,Water,,False,Goldeen
86,115,63,53,70,124,Rock,Flying,False,Aerodactyl
62,62,61,90,81,41,Normal,,False,Porygon
81,117,119,134,100,80,Water,,False,BlastoiseMega Blastoise
61,46,44,56,78,30,Fairy,,False,Clefairy
30,45,48,58,40,88,Electric,,False,Pikachu
158,102,64,72,113,27,Normal,,False,Snorlax
85,131,79,69,74,56,Fighting,,False,Machamp
25,55,101,35,34,41,Water,,False,Shellder
44,36,100,44,50,41,Ground,,False,Cubone
47,26,39,38,23,54,Normal,Flying,False,Pidgey
72,45,115,102,38,54,Grass,,False,Tangela
75,87,67,100,71,82,Water,,False,Golduck
97,192,100,153,104,131,Psychic,Fighting,True,MewtwoMega Mewtwo X
40,46,45,39,30,86,Water,,False,Poliwag
57,70,83,106,93,111,Water,Psychic,False,Starmie
85,83,74,101,93,98,Fire,Flying,False,Charizard
46,102,179,76,46,71,Water,Ice,False,Cloyster
62,89,54,74,44,54,Grass,Poison,False,Weepinbell
82,71,75,85,86,59,Fairy,,False,Clefable
56,89,123,92,72,53,Poison,,False,Weezing
21,39,74,87,58,36,Electric,Steel,False,Magnemite
49,109,75,40,112,78,Fighting,,False,Hitmonchan
81,88,96,88,134,98,Ice,Flying,True,Articuno
41,81,35,51,68,122,Ground,,False,Dugtrio
30,95,86,50,40,59,Rock,Water,False,Kabuto
65,43,125,98,46,59,Grass,,False,Tangela
55,38,30,49,33,75,Normal,,False,Meowth
50,40,47,70,75,38,Grass,Poison,False,Oddish
53,63,54,82,55,45,Fire,,False,Growlithe
