HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
75,52,75,88,68,37,Normal,,False,Porygon
91,98,82,67,94,73,Poison,Ground,False,Nidoqueen
83,97,111,116,120,78,Grass,Poison,False,VenusaurMega Venusaur
91,56,88,94,91,66,Fairy,,False,Clefable
64,28,47,49,51,55,Grass,Poison,False,Bulbasaur
83,98,78,118,87,95,Fire,Flying,True,Moltres
46,30,34,103,62,106,Psychic,,False,Kadabra
66,100,133,87,67,69,Poison,,False,Weezing
64,85,83,56,76,80,Poison,Flying,False,Golbat
67,74,78,102,102,117,Water,Psychic,False,Starmie
94,121,115,44,41,27,Ground,Rock,False,Rhydon
68,86,79,53,63,106,Normal,Flying,False,Dodrio
22,75,105,61,46,48,Rock,Water,False,Kabuto
39,41,147,41,32,86,Rock,Ground,False,Onix
30,75,16,47,44,80,Electric,,False,Pikachu
73,103,68,45,88,88,Normal,,False,Raticate
54,59,41,35,61,41,Bug,Poison,False,Venonat
102,81,132,80,80,22,Water,Psychic,False,Slowbro
39,47,155,35,57,75,Rock,Ground,False,Onix
159,112,66,72,119,38,Normal,,False,Snorlax
54,99,191,84,54,68,Water,Ice,False,Cloyster
22,47,79,65,30,52,Water,,False,Horsea
95,82,72,128,72,105,Normal,Flying,False,PidgeotMega Pidgeot
69,61,123,103,52,50,Grass,,False,Tangela
103,172,89,55,134,94,Water,Dark,False,GyaradosMega Gyarados
48,36,168,50,30,79,Rock,Ground,False,Onix
64,52,135,107,40,56,Grass,,False,Tangela
71,100,106,133,132,72,Water,,False,BlastoiseMega Blastoise
61,68,73,82,74,39,Grass,Poison,False,Gloom
57,111,107,27,74,128,Normal,,False,Tauros
61,97,57,68,61,98,Normal,Flying,False,Fearow
55,40,53,35,50,42,Poison,,False,Nidoran♀
35,41,50,36,38,59,Poison,Flying,False,Zubat
83,50,57,59,75,41,Normal,,False,Lickitung
89,89,74,87,86,78,Poison,Ground,False,Nidoqueen
52,20,71,20,32,23,Bug,Poison,False,Kakuna
86,165,110,77,123,82,Water,Dark,False,GyaradosMega Gyarados
243,6,6,34,112,49,Normal,,False,Chansey
46,63,45,33,35,62,Normal,Flying,False,Pidgey
46,85,118,48,54,39,Rock,Ground,False,Graveler
77,65,41,92,78,104,Bug,Poison,False,Venomoth
64,110,66,85,82,127,Fire,,False,Rapidash
119,97,99,32,85,95,Normal,,False,Kangaskhan
102,90,89,129,73,107,Fire,Flying,True,Moltres
48,13,67,29,14,28,Bug,,False,Metapod
40,128,64,40,89,88,Fighting,,False,Hitmonlee
68,85,59,58,85,105,Poison,Flying,False,Golbat
72,108,59,92,79,117,Electric,,False,Raichu
27,80,42,16,25,62,Normal,Flying,False,Doduo
50,54,56,66,48,46,Water,,False,Psyduck
60,71,54,73,48,54,Poison,,False,Nidorino
44,69,28,45,43,74,Water,,False,Poliwag
32,85,94,25,19,44,Ground,,False,Sandshrew
68,64,73,83,112,92,Water,Poison,False,Tentacruel
73,45,40,123,92,94,Ice,Psychic,False,Jynx
63,83,52,107,88,109,Electric,,False,Raichu
63,61,44,73,114,107,Water,Poison,False,Tentacruel
29,61,98,47,37,33,Water,,False,Shellder
52,67,96,18,25,42,Ground,,False,Sandshrew
70,31,85,68,35,36,Grass,Psychic,False,Exeggcute
72,40,50,61,70,61,Water,,False,Seel
66,49,49,133,105,112,Psychic,,False,Alakazam
105,161,68,212,115,154,Psychic,,True,MewtwoMega Mewtwo Y
42,38,40,24,21,29,Bug,,False,Caterpie
37,43,44,51,45,52,Normal,Flying,False,Pidgey
38,39,23,104,76,96,Psychic,,False,Kadabra
65,87,111,36,46,63,Ground,,False,Sandslash
73,58,121,92,31,60,Grass,,False,Tangela
103,109,63,42,113,89,Water,Flying,False,Gyarados
144,81,70,63,100,73,Water,Ice,False,Lapras
118,90,103,84,85,67,Water,Ice,False,Lapras
87,147,109,83,148,70,Water,Dark,False,GyaradosMega Gyarados
103,56,20,30,46,6,Normal,Fairy,False,Jigglypuff
95,89,93,94,115,94,Ice,Flying,True,Articuno
60,74,56,46,40,58,Poison,,False,Nidorina
2,7,24,98,51,92,Psychic,,False,Abra
84,107,77,163,127,71,Fire,Flying,False,CharizardMega Charizard Y
28,61,48,52,44,104,Water,,False,Poliwag
102,71,110,100,75,32,Water,Psychic,False,Slowbro
74,99,39,38,84,83,Bug,Poison,False,Beedrill
98,96,88,119,84,95,Fire,Flying,True,Moltres
63,111,104,56,77,84,Rock,Water,False,Kabutops
12,3,61,28,20,76,Water,,False,Magikarp
54,74,36,72,48,66,Grass,Poison,False,Weepinbell
96,62,81,71,89,76,Water,Ice,False,Dewgong
36,32,41,70,82,23,Grass,Poison,False,Oddish
78,76,70,60,38,39,Poison,,False,Nidorina
74,99,60,87,83,88,Fire,,False,Magmar
43,60,57,30,58,56,Normal,,False,Eevee
59,70,43,48,52,53,Poison,,False,Nidoran♂
51,98,67,49,118,80,Fighting,,False,Hitmonchan
243,1,20,24,95,49,Normal,,False,Chansey
19,41,63,62,42,113,Electric,,False,Voltorb
90,122,84,53,84,156,Rock,Flying,False,AerodactylMega Aerodactyl
45,15,43,56,79,72,Water,Poison,False,Tentacool
74,76,69,83,98,105,Fire,,False,Ninetales
99,103,68,98,59,87,Poison,Ground,False,Nidoking
35,25,48,52,93,84,Water,Poison,False,Tentacool
61,84,60,71,75,69,Dragon,,False,Dragonair
87,82,81,93,82,76,Fairy,,False,Clefable
54,67,70,69,91,67,Water,,False,Wartortle
56,58,76,56,54,49,Water,,False,Squirtle
89,105,86,101,71,103,Fire,,False,Arcanine
110,121,100,58,99,102,Normal,,False,KangaskhanMega Kangaskhan
42,23,32,21,21,56,Bug,Poison,False,Weedle
67,93,92,122,88,123,Electric,Flying,True,Zapdos
49,73,20,52,19,61,Grass,Poison,False,Bellsprout
124,156,59,193,116,139,Psychic,,True,MewtwoMega Mewtwo Y
78,52,53,28,55,37,Bug,Poison,False,Venonat
88,123,79,62,81,78,Fighting,,False,Machamp
69,59,75,106,78,120,Water,Psychic,False,Starmie
60,83,186,80,28,73,Water,Ice,False,Cloyster
96,98,69,102,60,57,Grass,Poison,False,Victreebel
60,74,47,35,50,71,Normal,Flying,False,Pidgeotto
68,70,66,88,74,84,Bug,Poison,False,Venomoth
61,57,75,95,68,39,Normal,,False,Porygon
59,37,32,127,53,119,Psychic,,False,Kadabra
37,25,27,18,31,89,Normal,,False,Meowth
21,37,70,96,57,26,Electric,Steel,False,Magnemite
83,103,105,118,74,67,Fire,Flying,True,Moltres
69,134,91,78,73,83,Rock,Water,False,Kabutops
95,95,79,124,93,94,Electric,Flying,True,Zapdos
68,81,71,82,100,103,Fire,,False,Ninetales
95,89,166,145,66,46,Water,Psychic,False,SlowbroMega Slowbro
51,41,40,22,51,43,Poison,,False,Nidoran♂
98,75,60,70,108,91,Fire,,False,Ninetales
52,52,46,67,48,69,Water,,False,Psyduck
83,60,53,126,94,127,Electric,,False,Jolteon
71,89,77,47,66,130,Rock,Flying,False,Aerodactyl
53,62,91,104,39,87,Water,,False,Seadra
32,84,38,53,71,127,Ground,,False,Dugtrio
100,127,76,55,94,88,Water,Flying,False,Gyarados
63,101,74,111,87,88,Fire,Flying,False,Charizard
49,20,34,25,6,51,Bug,,False,Caterpie
88,106,126,59,56,57,Rock,Ground,False,Golem
56,42,75,189,94,143,Psychic,,False,AlakazamMega Alakazam
89,68,85,68,98,74,Water,Ice,False,Dewgong
55,35,59,49,55,55,Water,,False,Seel
49,50,62,42,66,66,Water,,False,Squirtle
53,59,46,92,81,55,Grass,Poison,False,Ivysaur
75,90,85,81,57,26,Bug,Grass,False,Parasect
36,74,62,84,96,69,Poison,,False,Arbok
43,56,16,28,56,55,Poison,Flying,False,Zubat
44,41,91,68,57,30,Grass,Psychic,False,Exeggcute
89,61,66,73,84,31,Normal,,False,Lickitung
76,38,33,42,51,45,Bug,Poison,False,Venonat
88,92,54,66,78,93,Normal,Flying,False,Pidgeot
33,32,70,30,11,27,Bug,,False,Metapod
36,69,25,56,41,59,Dragon,,False,Dratini
73,140,34,12,91,151,Bug,Poison,False,BeedrillMega Beedrill
103,94,70,91,61,77,Poison,Ground,False,Nidoking
88,110,90,62,107,83,Water,Fighting,False,Poliwrath
38,47,51,11,16,51,Bug,,False,Caterpie
5,38,32,103,45,94,Ghost,Poison,False,Gastly
43,77,44,35,74,69,Normal,Flying,False,Farfetch'd
81,89,118,33,60,53,Ground,,False,Sandslash
74,80,134,83,61,57,Poison,,False,Weezing
25,63,116,32,39,34,Water,,False,Shellder
82,53,114,129,51,48,Rock,Water,False,Omastar
33,63,35,60,42,82,Electric,,False,Pikachu
83,88,65,67,70,113,Normal,Flying,False,Pidgeot
57,69,83,67,89,97,Fire,,False,Ninetales
13,42,155,47,38,81,Rock,Ground,False,Onix
106,148,88,96,85,81,Dragon,Flying,False,Dragonite
69,144,97,138,92,91,Fire,Dragon,False,CharizardMega Charizard X
88,75,58,45,51,16,Water,Psychic,False,Slowpoke
47,78,22,27,26,58,Normal,Flying,False,Spearow
80,53,92,87,31,80,Grass,,False,Tangela
50,34,59,65,67,91,Electric,,False,Pikachu
48,36,23,119,86,98,Psychic,,False,Kadabra
111,111,83,69,97,50,Poison,,False,Muk
54,45,55,43,27,51,Poison,,False,Nidoran♀
48,70,64,70,61,89,Fire,,False,Ponyta
65,51,81,60,56,47,Poison,,False,Nidorina
94,119,94,67,103,154,Rock,Flying,False,AerodactylMega Aerodactyl
79,93,79,108,73,105,Fire,Flying,False,Charizard
70,130,130,51,73,41,Rock,Ground,False,Golem
59,144,42,20,71,145,Bug,Poison,False,BeedrillMega Beedrill
60,49,62,82,99,129,Electric,,False,Electrode
93,73,80,113,91,88,Fire,Flying,False,Charizard
48,61,42,49,64,53,Normal,Flying,False,Pidgeotto
64,100,98,55,82,98,Rock,Water,False,Kabutops
36,63,98,42,23,43,Water,,False,Shellder
41,47,26,99,26,87,Ghost,Poison,False,Gastly
67,88,134,102,49,54,Poison,,False,Weezing
150,108,73,77,124,34,Normal,,False,Snorlax
80,96,62,50,56,30,Fighting,,False,Machoke
25,80,38,18,26,66,Normal,Flying,False,Doduo
76,66,60,32,32,30,Fighting,,False,Machop
55,54,63,85,88,60,Bug,Flying,False,Butterfree
63,57,82,63,90,68,Grass,Poison,False,Ivysaur
88,100,97,76,77,83,Poison,Ground,False,Nidoqueen
85,110,56,54,82,128,Rock,Flying,False,Aerodactyl
96,94,90,124,106,77,Electric,Flying,True,Zapdos
60,75,56,84,74,111,Electric,,False,Electabuzz
74,87,64,65,84,91,Poison,Ground,False,Nidoqueen
28,74,47,46,50,66,Normal,Flying,False,Doduo
41,43,40,56,33,94,Electric,,False,Pikachu
86,95,68,170,117,103,Fire,Flying,False,CharizardMega Charizard Y
50,89,41,74,73,106,Fire,,False,Ponyta
59,94,86,70,76,113,Bug,Flying,False,Scyther
36,107,113,75,55,94,Rock,Water,False,Kabutops
84,76,81,77,87,70,Water,Ice,False,Dewgong
100,85,93,83,87,78,Water,Fighting,False,Poliwrath
34,51,35,83,62,47,Grass,Poison,False,Bulbasaur
41,23,58,56,56,102,Electric,,False,Voltorb
22,50,80,95,122,86,Psychic,Fairy,False,Mr. Mime
69,85,61,65,63,64,Fire,,False,Charmeleon
97,75,173,135,81,29,Water,Psychic,False,SlowbroMega Slowbro
69,74,63,67,55,53,Poison,,False,Nidorino
54,81,64,42,46,75,Poison,,False,Nidorino
73,59,71,84,105,51,Fairy,,False,Clefable
48,70,46,109,76,123,Ghost,Poison,False,Gengar
54,47,52,20,33,37,Poison,Flying,False,Zubat
31,55,47,51,51,85,Electric,,False,Pikachu
51,48,28,128,61,99,Ghost,Poison,False,Haunter
63,63,65,73,83,53,Grass,Poison,False,Ivysaur
108,103,79,152,93,128,Psychic,,True,Mewtwo
58,97,75,94,75,116,Electric,,False,Raichu
35,73,65,31,55,61,Water,,False,Goldeen
33,60,78,41,49,52,Ground,,False,Cubone
47,94,79,85,79,103,Fire,,False,Rapidash
50,52,64,83,51,38,Grass,Poison,False,Oddish
56,31,56,133,106,109,Psychic,,False,Alakazam
18,62,8,20,27,89,Ground,,False,Diglett
89,61,70,37,20,1,Water,Psychic,False,Slowpoke
58,63,53,57,54,64,Normal,Flying,False,Pidgeotto
61,122,108,45,83,73,Bug,,False,Pinsir
97,141,93,83,140,96,Water,Dark,False,GyaradosMega Gyarados
36,104,95,12,37,54,Water,,False,Krabby
37,11,54,23,17,27,Bug,,False,Metapod
77,84,90,113,89,98,Electric,Flying,True,Zapdos
56,56,74,92,78,39,Normal,,False,Porygon
28,49,41,45,60,65,Poison,,False,Ekans
42,42,60,103,130,83,Psychic,Fairy,False,Mr. Mime
83,87,94,62,87,72,Water,Fighting,False,Poliwrath
82,97,85,70,66,90,Poison,Ground,False,Nidoqueen
64,150,48,9,77,147,Bug,Poison,False,BeedrillMega Beedrill
53,31,31,26,18,57,Bug,,False,Caterpie
99,131,105,101,104,76,Dragon,Flying,False,Dragonite
70,75,69,113,88,104,Fire,Flying,False,Charizard
31,49,65,99,121,96,Psychic,Fairy,False,Mr. Mime
19,61,17,32,51,85,Ground,,False,Diglett
64,96,59,107,90,94,Water,,False,Golduck
75,96,136,89,78,73,Poison,,False,Weezing
88,59,51,58,58,42,Poison,,False,Grimer
86,76,68,101,61,94,Fire,Flying,False,Charizard
45,107,59,78,75,106,Fire,,False,Rapidash
49,47,35,29,65,53,Poison,,False,Ekans
88,113,75,106,65,91,Fire,,False,Arcanine
27,38,50,55,46,97,Electric,,False,Pikachu
31,51,72,79,25,56,Water,,False,Horsea
62,126,116,64,50,85,Water,,False,Kingler
20,52,117,49,37,26,Water,,False,Shellder
61,63,44,65,50,84,Normal,Flying,False,Pidgeotto
99,73,110,102,85,21,Water,Psychic,False,Slowbro
40,71,107,121,66,81,Electric,Steel,False,Magneton
59,50,29,140,92,128,Psychic,,False,Alakazam
82,141,83,64,90,38,Fighting,,False,Machamp
89,109,95,82,89,74,Poison,Ground,False,Nidoqueen
141,97,76,79,100,66,Water,Ice,False,Lapras
55,57,46,95,49,89,Ghost,Poison,False,Haunter
54,63,41,56,12,45,Grass,Poison,False,Bellsprout
85,83,46,35,60,32,Poison,,False,Grimer
85,111,57,62,73,135,Rock,Flying,False,Aerodactyl
34,65,52,67,36,75,Water,,False,Psyduck
42,36,54,33,24,35,Bug,Poison,False,Kakuna
110,132,111,65,89,91,Normal,,False,KangaskhanMega Kangaskhan
39,54,33,63,62,43,Dragon,,False,Dratini
100,102,131,138,130,78,Grass,Poison,False,VenusaurMega Venusaur
47,44,52,65,57,55,Water,,False,Psyduck
84,83,60,53,64,109,Normal,Flying,False,Pidgeot
78,77,78,25,48,22,Water,Psychic,False,Slowpoke
101,83,186,127,63,46,Water,Psychic,False,SlowbroMega Slowbro
34,59,49,47,53,52,Water,,False,Goldeen
57,113,94,72,85,106,Bug,Flying,False,Scyther
30,13,70,44,36,28,Bug,Poison,False,Kakuna
50,18,46,13,21,23,Bug,Poison,False,Kakuna
71,85,134,125,118,97,Grass,Poison,False,VenusaurMega Venusaur
77,82,83,58,77,86,Poison,Flying,False,Golbat
239,1,7,23,125,42,Normal,,False,Chansey
47,79,65,44,37,30,Fighting,,False,Machop
49,72,30,24,51,74,Fighting,,False,Mankey
48,28,77,46,50,39,Grass,Psychic,False,Exeggcute
108,92,91,24,85,106,Normal,,False,Kangaskhan
55,80,68,74,78,83,Poison,,False,Arbok
51,30,29,119,64,107,Psychic,,False,Kadabra
46,66,82,91,57,26,Grass,Poison,False,Gloom
78,121,109,53,90,160,Rock,Flying,False,AerodactylMega Aerodactyl
55,83,52,60,63,70,Poison,,False,Nidorino
31,81,32,27,63,76,Fighting,,False,Mankey
102,174,116,61,133,83,Water,Dark,False,GyaradosMega Gyarados
55,29,57,42,37,35,Poison,,False,Nidoran♀
63,78,49,74,81,76,Fire,,False,Charmeleon
89,76,65,26,48,15,Water,Psychic,False,Slowpoke
45,74,58,32,38,82,Water,,False,Goldeen
69,124,108,65,86,73,Bug,,False,Pinsir
53,131,51,27,116,93,Fighting,,False,Hitmonlee
61,100,42,80,89,112,Electric,,False,Raichu
42,60,43,61,70,62,Dragon,,False,Dratini
21,6,47,24,5,80,Water,,False,Magikarp
63,91,71,70,71,39,Bug,Grass,False,Parasect
85,139,86,67,97,141,Rock,Flying,False,AerodactylMega Aerodactyl
71,87,77,78,83,74,Poison,Ground,False,Nidoqueen
58,112,123,93,72,65,Poison,,False,Weezing
102,206,113,139,97,111,Psychic,Fighting,True,MewtwoMega Mewtwo X
62,48,32,139,89,115,Psychic,,False,Alakazam
78,101,69,57,112,90,Water,Flying,False,Gyarados
81,82,44,99,80,147,Electric,,False,Jolteon
33,57,25,32,44,71,Normal,Flying,False,Spearow
68,98,42,65,62,71,Bug,Poison,False,Beedrill
65,85,76,96,73,69,Poison,Ground,False,Nidoking
8,34,25,90,63,97,Psychic,,False,Abra
85,109,85,133,88,87,Fire,Flying,True,Moltres
88,119,79,74,100,145,Rock,Flying,False,AerodactylMega Aerodactyl
38,92,38,18,37,73,Normal,Flying,False,Doduo
68,45,36,126,106,77,Ice,Psychic,False,Jynx
49,40,35,60,63,53,Dragon,,False,Dratini
56,47,34,71,47,56,Fire,,False,Charmander
26,101,100,24,38,13,Rock,Ground,False,Geodude
80,102,78,147,103,105,Fire,Flying,False,CharizardMega Charizard Y
48,109,122,53,34,24,Rock,Ground,False,Graveler
47,37,42,26,20,108,Normal,,False,Meowth
54,46,18,35,28,48,Normal,,False,Rattata
60,121,61,63,95,101,Bug,Flying,False,Scyther
86,84,58,54,95,74,Water,,False,Seaking
79,113,95,75,106,143,Rock,Flying,False,AerodactylMega Aerodactyl
57,49,42,138,100,111,Psychic,,False,Alakazam
75,84,31,93,66,109,Electric,,False,Raichu
95,94,68,135,67,54,Grass,Psychic,False,Exeggutor
87,68,95,60,82,74,Water,Ice,False,Dewgong
75,63,90,165,106,109,Ghost,Poison,False,GengarMega Gengar
70,92,54,58,73,85,Dragon,,False,Dragonair
140,72,67,97,94,56,Water,Ice,False,Lapras
69,71,86,94,45,72,Water,,False,Seadra
46,54,36,59,44,70,Fire,,False,Charmander
19,51,35,125,69,111,Psychic,,False,Kadabra
44,45,60,67,62,23,Grass,Poison,False,Oddish
43,47,15,38,50,72,Normal,,False,Rattata
59,94,107,46,81,28,Ground,,False,Marowak
35,40,35,39,37,65,Normal,Flying,False,Pidgey
75,130,67,100,107,53,Fire,,False,Flareon
74,89,72,60,58,68,Dragon,,False,Dragonair
59,94,63,74,65,70,Water,,False,Seaking
97,68,79,88,96,55,Fairy,,False,Clefable
42,61,91,44,44,41,Ground,,False,Cubone
81,93,71,83,76,74,Poison,Ground,False,Nidoking
119,128,138,39,30,29,Ground,Rock,False,Rhydon
97,55,61,44,21,1,Water,Psychic,False,Slowpoke
56,61,76,92,73,37,Grass,Poison,False,Gloom
71,77,60,82,51,57,Grass,Poison,False,Weepinbell
66,103,123,136,121,92,Water,,False,BlastoiseMega Blastoise
86,59,69,91,100,65,Fairy,,False,Clefable
66,46,42,39,93,46,Psychic,,False,Drowzee
80,158,56,7,94,134,Bug,Poison,False,BeedrillMega Beedrill
105,106,82,122,55,50,Grass,Psychic,False,Exeggutor
105,106,111,115,100,86,Psychic,,False,Mew
57,84,91,100,66,107,Fire,Flying,False,Charizard
46,45,36,48,32,93,Water,,False,Poliwag
98,131,102,58,100,101,Normal,,False,KangaskhanMega Kangaskhan
88,155,77,65,114,80,Water,Flying,False,Gyarados
42,90,32,45,73,120,Ground,,False,Dugtrio
41,39,25,118,76,101,Psychic,,False,Kadabra
48,33,40,37,86,36,Psychic,,False,Drowzee
33,32,34,24,20,43,Bug,,False,Caterpie
78,86,173,129,77,49,Water,Psychic,False,SlowbroMega Slowbro
94,101,93,70,117,110,Normal,,False,KangaskhanMega Kangaskhan
43,59,53,50,62,109,Ground,,False,Dugtrio
47,95,120,27,24,37,Rock,Ground,False,Graveler
99,103,99,103,92,104,Psychic,,False,Mew
33,38,43,37,38,84,Normal,,False,Meowth
74,102,70,157,119,116,Fire,Flying,False,CharizardMega Charizard Y
95,87,80,94,127,95,Ice,Flying,True,Articuno
32,78,15,67,34,57,Grass,Poison,False,Bellsprout
54,130,56,67,117,58,Fire,,False,Flareon
70,88,52,77,92,95,Electric,,False,Raichu
47,35,59,191,115,142,Psychic,,False,AlakazamMega Alakazam
50,60,53,134,83,105,Psychic,,False,Alakazam
93,70,173,118,79,32,Water,Psychic,False,SlowbroMega Slowbro
79,97,69,104,62,79,Grass,Poison,False,Victreebel
61,63,43,44,49,34,Fighting,,False,Machop
87,92,102,27,18,19,Ground,Rock,False,Rhyhorn
43,29,22,26,34,28,Bug,,False,Caterpie
28,49,41,40,57,66,Poison,,False,Ekans
53,162,131,53,94,125,Bug,Flying,False,PinsirMega Pinsir
87,93,71,92,106,89,Fire,,False,Ninetales
40,62,32,41,39,87,Water,,False,Poliwag
45,100,187,77,38,78,Water,Ice,False,Cloyster
62,66,33,50,62,51,Fire,,False,Growlithe
69,95,71,81,88,80,Poison,Flying,False,Golbat
79,102,84,97,77,71,Poison,Ground,False,Nidoking
75,101,51,72,49,106,Normal,Flying,False,Dodrio
70,99,102,57,76,41,Ground,,False,Marowak
42,99,34,22,63,86,Fighting,,False,Mankey
97,117,118,46,59,34,Ground,Rock,False,Rhydon
44,66,35,74,56,67,Normal,Flying,False,Farfetch'd
41,64,99,26,42,37,Ground,,False,Cubone
89,68,181,129,81,26,Water,Psychic,False,SlowbroMega Slowbro
82,135,105,98,105,75,Dragon,Flying,False,Dragonite
59,17,40,114,95,105,Psychic,,False,Kadabra
86,102,69,49,78,128,Rock,Flying,False,Aerodactyl
43,75,61,73,79,70,Dragon,,False,Dragonair
65,79,50,85,69,127,Normal,,False,Persian
35,89,183,78,32,74,Water,Ice,False,Cloyster
13,50,30,27,32,73,Normal,,False,Rattata
13,61,21,43,47,104,Ground,,False,Diglett
73,114,56,76,101,84,Fire,,False,Flareon
67,67,98,102,35,67,Water,,False,Seadra
62,53,50,29,28,63,Poison,,False,Nidoran♀
57,83,57,79,54,111,Normal,Flying,False,Fearow
41,74,70,120,98,121,Electric,,False,Jolteon
60,17,43,12,13,40,Bug,,False,Caterpie
46,59,50,86,74,67,Bug,Flying,False,Butterfree
254,8,1,31,104,36,Normal,,False,Chansey
111,106,83,159,71,125,Psychic,,True,Mewtwo
84,83,80,101,106,98,Fire,Flying,False,Charizard
46,44,28,26,2,54,Bug,Poison,False,Weedle
51,29,71,40,61,83,Electric,,False,Voltorb
63,59,77,13,27,61,Ground,,False,Sandshrew
25,24,48,42,53,113,Electric,,False,Voltorb
58,82,41,61,79,62,Bug,Poison,False,Beedrill
84,125,86,70,107,75,Water,Flying,False,Gyarados
45,22,12,6,31,46,Bug,Poison,False,Weedle
69,94,75,36,85,118,Bug,Flying,False,Scyther
65,150,23,1,79,140,Bug,Poison,False,BeedrillMega Beedrill
78,49,70,50,46,59,Poison,,False,Nidorina
255,1,0,40,110,44,Normal,,False,Chansey
87,134,73,65,82,64,Fighting,,False,Machamp
32,74,50,63,61,26,Bug,Grass,False,Paras
82,131,119,52,68,47,Rock,Ground,False,Golem
94,123,81,93,72,65,Grass,Poison,False,Victreebel
41,54,42,104,87,113,Ice,Psychic,False,Jynx
40,36,39,62,20,98,Water,,False,Poliwag
60,80,102,55,80,48,Ground,,False,Marowak
67,85,49,110,88,85,Fire,,False,Magmar
46,89,78,75,75,82,Poison,,False,Arbok
55,22,15,123,70,115,Psychic,,False,Kadabra
82,134,110,128,91,89,Fire,Dragon,False,CharizardMega Charizard X
105,116,119,51,38,27,Ground,Rock,False,Rhydon
63,66,68,184,110,128,Ghost,Poison,False,GengarMega Gengar
55,41,33,63,49,25,Fairy,,False,Clefairy
71,43,60,64,56,33,Fairy,,False,Clefairy
257,7,1,35,102,56,Normal,,False,Chansey
80,97,87,125,73,33,Grass,Psychic,False,Exeggutor
69,105,70,58,62,91,Fighting,,False,Primeape
49,58,83,87,46,31,Rock,Water,False,Omanyte
53,36,41,24,18,46,Bug,,False,Caterpie
46,90,40,27,49,65,Fighting,,False,Mankey
81,84,97,81,103,80,Grass,Poison,False,Venusaur
98,183,104,161,109,125,Psychic,Fighting,True,MewtwoMega Mewtwo X
45,60,36,66,39,53,Dragon,,False,Dratini
62,94,85,56,66,96,Normal,Flying,False,Dodrio
45,49,58,36,46,52,Grass,Poison,False,Bulbasaur
63,78,89,111,91,113,Water,Psychic,False,Starmie
38,57,31,41,37,87,Normal,Flying,False,Spearow
76,105,145,129,109,76,Grass,Poison,False,VenusaurMega Venusaur
67,117,127,42,45,78,Water,,False,Kingler
91,89,68,92,76,79,Poison,Ground,False,Nidoqueen
55,91,112,41,87,36,Ground,,False,Marowak
51,125,115,50,35,64,Water,,False,Kingler
81,90,67,57,69,41,Fighting,,False,Machoke
71,155,132,55,82,98,Bug,Flying,False,PinsirMega Pinsir
70,104,59,53,73,134,Rock,Flying,False,Aerodactyl
29,53,33,53,29,72,Normal,,False,Meowth
99,131,91,150,100,125,Psychic,,True,Mewtwo
48,9,71,18,24,34,Bug,,False,Metapod
71,97,125,130,134,67,Grass,Poison,False,VenusaurMega Venusaur
82,95,67,49,65,47,Fighting,,False,Machoke
25,50,42,53,44,79,Electric,,False,Pikachu
48,67,57,42,67,46,Water,,False,Squirtle
27,30,30,11,15,41,Bug,Poison,False,Weedle
47,73,92,53,22,42,Water,,False,Shellder
60,80,91,85,111,68,Psychic,,False,Hypno
31,48,28,32,37,51,Normal,,False,Rattata
61,39,66,38,33,97,Water,,False,Poliwhirl
66,129,76,54,34,104,Normal,Flying,False,Dodrio
46,35,40,15,21,43,Bug,Poison,False,Weedle
37,37,33,24,38,105,Normal,,False,Meowth
75,101,131,128,116,74,Grass,Poison,False,VenusaurMega Venusaur
74,39,47,67,66,30,Fairy,,False,Clefairy
99,31,15,41,30,17,Normal,Fairy,False,Jigglypuff
30,13,1,87,59,86,Psychic,,False,Abra
84,17,76,76,41,31,Grass,Psychic,False,Exeggcute
33,53,19,114,44,67,Ghost,Poison,False,Gastly
105,114,88,75,105,99,Normal,,False,KangaskhanMega Kangaskhan
70,46,53,32,63,54,Water,,False,Seel
46,73,62,128,72,99,Ghost,Poison,False,Gengar
35,67,71,43,41,55,Normal,Flying,False,Doduo
57,112,182,83,47,88,Water,Ice,False,Cloyster
92,62,50,70,96,52,Psychic,,False,Hypno
4,52,41,28,47,93,Ground,,False,Diglett
53,36,59,93,100,61,Bug,Flying,False,Butterfree
55,26,82,55,34,40,Grass,Psychic,False,Exeggcute
73,37,40,150,94,133,Psychic,,False,Alakazam
51,49,52,129,80,92,Ghost,Poison,False,Gengar
76,117,72,67,81,104,Poison,Ground,False,Nidoking
30,20,45,51,43,114,Electric,,False,Voltorb
57,40,71,81,90,156,Electric,,False,Electrode
73,62,65,60,36,87,Water,,False,Poliwhirl
171,113,74,67,126,24,Normal,,False,Snorlax
58,129,104,46,78,85,Bug,,False,Pinsir
78,90,71,154,132,101,Fire,Flying,False,CharizardMega Charizard Y
86,109,72,98,64,61,Grass,Poison,False,Victreebel
54,86,44,68,85,86,Bug,Poison,False,Venomoth
42,41,45,194,85,172,Psychic,,False,AlakazamMega Alakazam
115,29,19,54,20,24,Normal,Fairy,False,Jigglypuff
40,31,49,46,60,104,Electric,,False,Voltorb
75,135,22,7,94,156,Bug,Poison,False,BeedrillMega Beedrill
66,37,100,116,73,67,Electric,Steel,False,Magneton
110,45,25,35,33,22,Normal,Fairy,False,Jigglypuff
61,66,65,104,98,144,Electric,,False,Jolteon
63,87,116,74,70,78,Poison,,False,Weezing
63,65,76,43,67,45,Poison,,False,Nidorina
