HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
43,51,63,68,63,32,Grass,Poison,False,Oddish
47,33,35,111,64,110,Psychic,,False,Kadabra
32,53,67,97,116,95,Psychic,Fairy,False,Mr. Mime
85,110,55,65,70,130,Rock,Flying,False,Aerodactyl
65,96,47,87,84,106,Electric,,False,Raichu
126,57,69,117,93,63,Water,,False,Vaporeon
95,91,89,77,83,70,Poison,Ground,False,Nidoqueen
39,43,37,35,34,57,Poison,Flying,False,Zubat
45,62,27,36,38,82,Normal,,False,Meowth
88,135,70,69,91,52,Fighting,,False,Machamp
85,86,77,126,83,122,Normal,Flying,False,PidgeotMega Pidgeot
58,96,59,95,80,97,Electric,,False,Raichu
42,48,40,37,40,93,Water,,False,Poliwag
56,91,59,97,89,103,Fire,,False,Magmar
159,104,68,66,106,37,Normal,,False,Snorlax
71,76,110,97,101,75,Water,,False,Blastoise
57,84,78,72,76,71,Poison,,False,Arbok
39,32,36,56,68,68,Fire,,False,Vulpix
37,58,40,53,53,59,Dragon,,False,Dratini
79,101,105,42,57,66,Ground,,False,Sandslash
77,144,31,5,89,149,Bug,Poison,False,BeedrillMega Beedrill
53,52,56,43,43,28,Poison,,False,Nidoran♀
79,57,121,119,63,56,Rock,Water,False,Omastar
98,112,107,66,104,103,Normal,,False,KangaskhanMega Kangaskhan
76,106,72,61,69,131,Rock,Flying,False,Aerodactyl
75,92,119,53,54,57,Ground,,False,Sandslash
47,39,33,24,37,65,Poison,Flying,False,Zubat
67,110,77,61,74,111,Bug,Flying,False,Scyther
52,126,115,44,48,90,Water,,False,Kingler
76,79,85,110,84,100,Fire,Flying,False,Charizard
85,150,108,75,134,88,Water,Dark,False,GyaradosMega Gyarados
45,32,27,20,21,50,Bug,Poison,False,Weedle
146,76,46,83,44,40,Normal,Fairy,False,Wigglytuff
74,75,54,26,37,39,Fighting,,False,Machop
159,108,58,66,118,31,Normal,,False,Snorlax
43,126,58,31,113,84,Fighting,,False,Hitmonlee
54,67,63,77,59,85,Fire,,False,Charmeleon
55,78,87,10,37,33,Ground,,False,Sandshrew
67,48,58,37,67,48,Water,,False,Seel
60,88,53,89,51,49,Grass,Poison,False,Weepinbell
70,84,68,58,68,94,Normal,Flying,False,Fearow
34,84,36,37,41,73,Fighting,,False,Mankey
63,50,96,130,64,62,Electric,Steel,False,Magneton
97,75,173,135,81,29,Water,Psychic,False,SlowbroMega Slowbro
63,84,50,47,85,66,Bug,Poison,False,Beedrill
47,97,178,81,46,76,Water,Ice,False,Cloyster
88,150,101,80,136,85,Water,Dark,False,GyaradosMega Gyarados
63,111,104,56,77,84,Rock,Water,False,Kabutops
73,96,70,60,85,66,Water,,False,Seaking
85,91,132,115,114,88,Grass,Poison,False,VenusaurMega Venusaur
75,108,68,61,79,124,Rock,Flying,False,Aerodactyl
74,77,51,96,83,109,Electric,,False,Electabuzz
47,44,52,65,57,55,Water,,False,Psyduck
59,69,62,60,55,60,Poison,,False,Nidorino
85,143,91,92,102,87,Dragon,Flying,False,Dragonite
64,59,56,58,48,64,Normal,Flying,False,Pidgeotto
91,95,91,122,86,95,Electric,Flying,True,Zapdos
52,58,52,48,49,59,Grass,Poison,False,Bulbasaur
73,131,109,136,89,96,Fire,Dragon,False,CharizardMega Charizard X
52,43,51,35,53,41,Poison,,False,Nidoran♀
87,84,177,121,85,36,Water,Psychic,False,SlowbroMega Slowbro
38,77,59,30,41,65,Normal,Flying,False,Doduo
41,49,52,54,45,68,Fire,,False,Charmander
59,58,66,86,73,63,Grass,Poison,False,Ivysaur
40,44,61,96,128,91,Psychic,Fairy,False,Mr. Mime
58,88,51,86,87,115,Electric,,False,Raichu
73,96,87,50,73,111,Normal,,False,Tauros
67,70,119,124,64,51,Rock,Water,False,Omastar
88,73,55,40,51,18,Poison,,False,Grimer
70,103,100,43,67,107,Normal,,False,Tauros
46,37,39,45,39,84,Normal,,False,Meowth
69,104,53,94,77,98,Fire,,False,Magmar
80,120,84,72,91,58,Fighting,,False,Machamp
83,79,42,49,43,29,Poison,,False,Grimer
53,52,89,126,68,77,Electric,Steel,False,Magneton
74,87,51,102,82,99,Fire,,False,Magmar
68,85,83,108,87,59,Grass,Poison,False,Vileplume
169,107,73,60,105,26,Normal,,False,Snorlax
68,52,36,114,102,83,Ice,Psychic,False,Jynx
65,31,82,54,53,40,Grass,Psychic,False,Exeggcute
29,44,48,52,65,61,Fire,,False,Vulpix
49,59,32,48,38,47,Poison,,False,Nidoran♂
58,99,46,90,48,49,Grass,Poison,False,Weepinbell
253,4,10,37,106,40,Normal,,False,Chansey
69,85,77,60,75,39,Bug,Grass,False,Parasect
83,98,95,123,87,94,Fire,Flying,True,Moltres
63,67,61,63,50,61,Poison,,False,Nidorino
66,61,38,39,86,38,Psychic,,False,Drowzee
53,52,71,45,58,35,Water,,False,Squirtle
71,68,51,100,74,86,Bug,Poison,False,Venomoth
45,38,45,52,50,100,Electric,,False,Voltorb
83,83,95,91,133,95,Ice,Flying,True,Articuno
89,72,45,37,53,29,Poison,,False,Grimer
85,120,117,139,80,93,Fire,Dragon,False,CharizardMega Charizard X
41,95,184,92,39,74,Water,Ice,False,Cloyster
27,32,71,97,54,44,Electric,Steel,False,Magnemite
77,86,69,71,64,112,Normal,Flying,False,Pidgeot
94,68,79,90,82,70,Fairy,,False,Clefable
61,79,43,31,46,45,Fighting,,False,Machop
108,188,96,150,98,140,Psychic,Fighting,True,MewtwoMega Mewtwo X
53,63,52,58,68,58,Normal,Flying,False,Farfetch'd
73,77,78,103,111,83,Grass,Poison,False,Venusaur
72,142,33,16,78,154,Bug,Poison,False,BeedrillMega Beedrill
54,24,47,33,19,28,Bug,,False,Metapod
48,79,64,58,74,87,Fire,,False,Ponyta
72,66,125,111,71,50,Rock,Water,False,Omastar
78,133,118,127,81,97,Fire,Dragon,False,CharizardMega Charizard X
50,40,47,70,75,38,Grass,Poison,False,Oddish
77,138,106,126,88,99,Fire,Dragon,False,CharizardMega Charizard X
87,65,83,71,98,71,Water,Ice,False,Dewgong
82,89,82,72,96,84,Poison,Ground,False,Nidoqueen
54,49,97,122,72,71,Electric,Steel,False,Magneton
60,120,98,67,72,83,Bug,,False,Pinsir
43,36,30,23,15,48,Bug,,False,Caterpie
67,45,45,68,62,36,Fairy,,False,Clefairy
87,85,67,69,72,99,Normal,Flying,False,Pidgeot
64,115,66,64,60,91,Normal,Flying,False,Dodrio
54,87,50,96,84,114,Electric,,False,Raichu
36,76,47,45,44,52,Dragon,,False,Dratini
54,95,125,80,70,66,Poison,,False,Weezing
52,69,35,74,25,45,Grass,Poison,False,Bellsprout
58,73,94,103,81,111,Water,Psychic,False,Starmie
73,52,45,41,54,40,Bug,Poison,False,Venonat
35,41,23,20,31,45,Bug,Poison,False,Weedle
31,82,87,52,42,61,Rock,Water,False,Kabuto
28,30,30,108,39,75,Ghost,Poison,False,Gastly
48,130,111,54,55,77,Water,,False,Kingler
51,58,51,37,99,32,Psychic,,False,Drowzee
35,52,152,29,40,77,Rock,Ground,False,Onix
35,45,36,33,37,59,Poison,Flying,False,Zubat
37,32,31,108,25,77,Ghost,Poison,False,Gastly
70,60,52,35,48,40,Bug,Poison,False,Venonat
88,103,83,120,85,101,Fire,Flying,True,Moltres
35,36,72,67,25,60,Water,,False,Horsea
94,87,91,131,73,44,Grass,Psychic,False,Exeggutor
68,70,66,88,74,84,Bug,Poison,False,Venomoth
77,73,47,42,34,32,Fighting,,False,Machop
63,90,111,44,52,30,Rock,Ground,False,Graveler
32,25,2,100,56,95,Psychic,,False,Abra
45,54,47,72,75,27,Grass,Poison,False,Oddish
86,71,72,72,70,108,Normal,Flying,False,Pidgeot
89,100,77,75,84,80,Poison,Ground,False,Nidoqueen
49,42,28,13,12,51,Bug,Poison,False,Weedle
29,75,107,31,36,22,Rock,Ground,False,Geodude
65,55,52,57,55,65,Normal,Flying,False,Pidgeotto
85,96,118,141,113,77,Water,,False,BlastoiseMega Blastoise
132,59,53,114,96,71,Water,,False,Vaporeon
59,65,54,54,56,77,Poison,,False,Nidorino
110,120,128,43,46,38,Ground,Rock,False,Rhydon
47,30,35,15,27,41,Bug,,False,Caterpie
114,42,17,51,31,15,Normal,Fairy,False,Jigglypuff
55,45,59,47,55,57,Grass,Poison,False,Bulbasaur
74,86,98,83,112,77,Water,,False,Blastoise
58,77,112,56,79,43,Ground,,False,Marowak
67,40,54,47,62,55,Water,,False,Seel
78,91,71,87,76,97,Water,,False,Golduck
38,35,108,87,52,35,Rock,Water,False,Omanyte
62,58,73,177,93,137,Ghost,Poison,False,GengarMega Gengar
78,74,67,60,76,100,Poison,Flying,False,Golbat
59,40,44,93,82,77,Bug,Flying,False,Butterfree
72,60,117,120,73,53,Rock,Water,False,Omastar
85,94,68,53,81,69,Water,,False,Seaking
105,128,101,60,93,103,Normal,,False,KangaskhanMega Kangaskhan
36,52,39,32,35,51,Poison,Flying,False,Zubat
46,65,58,37,47,67,Water,,False,Goldeen
84,75,76,100,104,86,Grass,Poison,False,Venusaur
57,48,61,181,86,157,Psychic,,False,AlakazamMega Alakazam
79,75,85,105,94,52,Grass,Poison,False,Vileplume
77,39,40,68,73,26,Fairy,,False,Clefairy
40,55,49,55,46,43,Normal,,False,Ditto
54,86,63,49,63,98,Normal,,False,Raticate
76,84,61,74,69,91,Poison,Flying,False,Golbat
36,49,152,30,44,74,Rock,Ground,False,Onix
46,125,130,50,45,79,Water,,False,Kingler
62,102,108,39,45,34,Rock,Ground,False,Graveler
41,45,64,100,115,95,Psychic,Fairy,False,Mr. Mime
76,78,55,77,127,102,Water,Poison,False,Tentacruel
69,107,64,63,50,107,Normal,Flying,False,Dodrio
75,93,64,60,79,84,Poison,Flying,False,Golbat
95,70,72,64,123,59,Psychic,,False,Hypno
39,31,35,127,68,100,Psychic,,False,Kadabra
76,77,88,92,85,82,Water,,False,Golduck
102,112,100,164,81,121,Psychic,,True,Mewtwo
65,81,73,67,61,95,Normal,Flying,False,Fearow
58,48,54,38,60,67,Normal,,False,Eevee
80,71,70,59,81,94,Poison,Flying,False,Golbat
89,92,102,95,119,83,Ice,Flying,True,Articuno
38,34,38,117,62,111,Psychic,,False,Kadabra
36,57,49,63,39,65,Fire,,False,Charmander
47,81,87,50,43,47,Rock,Water,False,Kabuto
52,68,52,79,73,81,Fire,,False,Charmeleon
39,49,39,55,58,59,Fire,,False,Vulpix
25,87,54,59,61,119,Ground,,False,Dugtrio
70,97,63,79,87,104,Fire,,False,Rapidash
102,94,84,46,78,86,Normal,,False,Kangaskhan
68,106,74,60,75,22,Bug,Grass,False,Parasect
98,77,63,98,94,53,Fairy,,False,Clefable
68,81,71,82,100,103,Fire,,False,Ninetales
20,69,101,48,28,39,Water,,False,Shellder
51,49,50,49,74,52,Normal,,False,Eevee
70,89,104,90,108,69,Water,,False,Blastoise
38,48,42,33,29,61,Normal,Flying,False,Pidgey
23,65,103,43,31,40,Water,,False,Shellder
45,89,94,24,22,26,Rock,Ground,False,Geodude
92,97,85,129,83,94,Electric,Flying,True,Zapdos
85,106,120,129,112,78,Water,,False,BlastoiseMega Blastoise
85,100,77,164,107,101,Fire,Flying,False,CharizardMega Charizard Y
57,70,83,106,93,111,Water,Psychic,False,Starmie
77,62,77,51,51,47,Poison,,False,Nidorina
27,65,55,47,53,38,Bug,Grass,False,Paras
67,70,68,78,130,102,Water,Poison,False,Tentacruel
46,88,28,31,46,66,Fighting,,False,Mankey
45,35,37,33,42,98,Normal,,False,Meowth
68,98,62,93,89,85,Fire,,False,Magmar
59,66,79,58,77,66,Water,,False,Wartortle
21,27,64,97,61,55,Electric,Steel,False,Magnemite
61,58,55,119,96,136,Electric,,False,Jolteon
43,20,54,17,32,39,Bug,Poison,False,Kakuna
78,107,70,80,82,88,Poison,Ground,False,Nidoking
67,60,50,41,50,37,Bug,Poison,False,Venonat
60,66,77,88,70,34,Normal,,False,Porygon
49,46,43,23,40,44,Poison,Flying,False,Zubat
100,74,183,123,76,34,Water,Psychic,False,SlowbroMega Slowbro
90,70,73,26,38,18,Water,Psychic,False,Slowpoke
59,90,91,62,78,25,Bug,Grass,False,Parasect
62,65,51,78,71,78,Fire,,False,Charmeleon
110,146,72,198,112,142,Psychic,,True,MewtwoMega Mewtwo Y
55,67,63,81,56,83,Fire,,False,Charmeleon
65,50,51,55,64,38,Fairy,,False,Clefairy
54,57,97,91,57,84,Water,,False,Seadra
55,40,88,69,38,35,Grass,Psychic,False,Exeggcute
87,76,67,72,114,99,Water,Poison,False,Tentacruel
79,73,73,38,47,5,Water,Psychic,False,Slowpoke
104,122,104,54,99,107,Normal,,False,KangaskhanMega Kangaskhan
88,80,75,103,91,97,Fire,Flying,False,Charizard
30,71,105,43,22,34,Water,,False,Shellder
45,79,35,37,45,64,Fighting,,False,Mankey
60,116,108,56,54,81,Water,,False,Kingler
48,81,70,70,86,83,Poison,,False,Arbok
43,70,56,47,76,113,Ground,,False,Dugtrio
60,97,124,41,38,30,Rock,Ground,False,Graveler
62,48,56,41,73,45,Water,,False,Seel
131,65,71,101,87,70,Water,,False,Vaporeon
84,83,88,130,97,98,Electric,Flying,True,Zapdos
35,75,47,59,67,122,Ground,,False,Dugtrio
85,81,75,72,67,99,Normal,Flying,False,Pidgeot
70,88,76,118,83,55,Grass,Poison,False,Vileplume
70,104,74,162,117,107,Fire,Flying,False,CharizardMega Charizard Y
98,62,72,42,35,6,Water,Psychic,False,Slowpoke
37,50,33,33,43,49,Poison,Flying,False,Zubat
42,69,26,33,27,65,Normal,Flying,False,Spearow
32,47,50,47,32,92,Water,,False,Poliwag
81,99,88,72,78,87,Poison,Ground,False,Nidoqueen
15,3,57,23,20,82,Water,,False,Magikarp
26,53,51,70,49,91,Water,,False,Staryu
52,69,102,98,38,81,Water,,False,Seadra
67,81,53,48,68,96,Normal,,False,Raticate
69,58,119,113,70,66,Rock,Water,False,Omastar
56,68,57,139,80,100,Ghost,Poison,False,Gengar
90,145,118,78,127,82,Water,Dark,False,GyaradosMega Gyarados
51,38,66,47,70,42,Water,,False,Squirtle
52,105,79,33,108,78,Fighting,,False,Hitmonchan
36,49,45,31,33,51,Poison,Flying,False,Zubat
50,60,94,117,71,73,Electric,Steel,False,Magneton
41,49,45,56,55,63,Fire,,False,Charmander
75,72,92,109,87,55,Grass,Poison,False,Vileplume
61,100,46,44,70,74,Bug,Poison,False,Beedrill
82,78,102,27,37,19,Ground,Rock,False,Rhyhorn
51,31,28,16,27,42,Bug,,False,Caterpie
37,55,48,27,34,50,Normal,Flying,False,Pidgey
46,52,88,39,52,43,Ground,,False,Cubone
80,73,84,81,91,96,Fire,,False,Ninetales
46,104,118,49,43,30,Rock,Ground,False,Graveler
35,90,84,50,39,57,Rock,Water,False,Kabuto
85,97,83,165,105,99,Fire,Flying,False,CharizardMega Charizard Y
82,95,119,129,115,85,Grass,Poison,False,VenusaurMega Venusaur
90,107,76,104,83,95,Fire,,False,Arcanine
99,199,96,152,99,135,Psychic,Fighting,True,MewtwoMega Mewtwo X
27,45,63,76,52,77,Water,,False,Staryu
87,70,56,50,46,16,Poison,,False,Grimer
62,51,48,87,80,67,Bug,Flying,False,Butterfree
47,42,25,24,14,43,Bug,Poison,False,Weedle
34,87,105,36,27,11,Rock,Ground,False,Geodude
99,158,117,58,123,85,Water,Dark,False,GyaradosMega Gyarados
84,87,79,95,75,80,Water,,False,Golduck
39,43,60,65,52,81,Water,,False,Staryu
88,134,73,73,97,75,Water,Flying,False,Gyarados
39,84,40,26,51,65,Fighting,,False,Mankey
61,130,54,98,118,64,Fire,,False,Flareon
89,85,105,96,125,80,Ice,Flying,True,Articuno
34,43,31,93,24,85,Ghost,Poison,False,Gastly
84,98,63,62,79,64,Water,,False,Seaking
64,50,37,139,90,120,Psychic,,False,Alakazam
70,130,130,51,73,41,Rock,Ground,False,Golem
46,103,72,39,115,80,Fighting,,False,Hitmonchan
35,12,12,113,50,88,Psychic,,False,Abra
82,126,85,78,97,147,Rock,Flying,False,AerodactylMega Aerodactyl
36,61,46,45,63,49,Dragon,,False,Dratini
116,100,88,164,87,125,Psychic,,True,Mewtwo
42,55,59,58,59,41,Water,,False,Squirtle
99,96,78,124,57,66,Grass,Psychic,False,Exeggutor
55,53,50,92,85,60,Bug,Flying,False,Butterfree
68,127,137,48,70,45,Rock,Ground,False,Golem
46,29,53,47,57,98,Electric,,False,Voltorb
50,119,77,59,60,95,Normal,Flying,False,Dodrio
96,157,107,69,127,84,Water,Dark,False,GyaradosMega Gyarados
73,42,49,85,82,64,Bug,Flying,False,Butterfree
85,141,80,71,79,49,Fighting,,False,Machamp
71,42,50,57,67,38,Water,,False,Seel
61,64,62,80,85,98,Bug,Poison,False,Venomoth
89,72,49,34,48,33,Poison,,False,Grimer
65,50,43,50,56,41,Bug,Poison,False,Venonat
52,58,73,73,86,138,Electric,,False,Electrode
34,75,55,39,60,22,Bug,Grass,False,Paras
109,133,119,37,46,41,Ground,Rock,False,Rhydon
93,97,91,68,84,77,Water,Fighting,False,Poliwrath
40,55,38,39,55,61,Poison,,False,Ekans
58,68,69,64,83,63,Water,,False,Wartortle
57,54,45,35,40,44,Poison,,False,Nidoran♀
44,59,97,58,47,35,Poison,,False,Koffing
69,53,70,62,53,58,Poison,,False,Nidorina
28,44,82,70,18,53,Water,,False,Horsea
53,99,73,38,118,74,Fighting,,False,Hitmonchan
71,93,108,72,105,81,Water,,False,Blastoise
86,115,58,60,67,129,Rock,Flying,False,Aerodactyl
40,49,28,56,97,65,Water,Poison,False,Tentacool
51,45,58,80,58,28,Grass,Poison,False,Oddish
51,97,180,84,47,66,Water,Ice,False,Cloyster
56,59,68,118,88,136,Electric,,False,Jolteon
83,101,64,49,61,47,Fighting,,False,Machoke
123,39,18,50,26,14,Normal,Fairy,False,Jigglypuff
84,84,107,77,100,78,Water,,False,Blastoise
48,75,81,25,24,47,Ground,,False,Sandshrew
61,84,60,71,75,69,Dragon,,False,Dragonair
100,151,80,194,121,134,Psychic,,True,MewtwoMega Mewtwo Y
159,112,72,58,111,28,Normal,,False,Snorlax
40,31,49,46,60,104,Electric,,False,Voltorb
42,45,36,39,38,90,Normal,,False,Meowth
52,128,50,35,101,89,Fighting,,False,Hitmonlee
63,124,106,46,75,86,Bug,,False,Pinsir
42,66,100,120,71,66,Electric,Steel,False,Magneton
59,110,52,64,71,99,Fighting,,False,Primeape
58,67,40,70,53,62,Fire,,False,Growlithe
33,88,47,31,34,77,Normal,Flying,False,Doduo
48,80,38,62,30,42,Grass,Poison,False,Bellsprout
80,73,82,98,107,85,Grass,Poison,False,Venusaur
56,91,72,54,65,104,Normal,Flying,False,Fearow
76,93,117,127,122,90,Grass,Poison,False,VenusaurMega Venusaur
35,22,31,28,28,51,Bug,,False,Caterpie
64,67,80,101,87,121,Water,Psychic,False,Starmie
50,70,87,51,41,41,Poison,,False,Koffing
130,88,83,80,92,62,Water,Ice,False,Lapras
45,35,39,41,42,88,Normal,,False,Meowth
35,56,30,44,45,90,Water,,False,Poliwag
82,69,69,78,120,65,Psychic,,False,Hypno
75,120,126,52,70,52,Rock,Ground,False,Golem
34,63,99,66,45,33,Poison,,False,Koffing
33,100,84,23,31,54,Water,,False,Krabby
60,80,102,55,80,48,Ground,,False,Marowak
62,130,99,57,70,82,Bug,,False,Pinsir
83,83,81,103,105,70,Grass,Poison,False,Venusaur
32,104,80,33,21,55,Water,,False,Krabby
30,51,43,58,43,95,Electric,,False,Pikachu
75,83,37,46,81,73,Bug,Poison,False,Beedrill
110,109,80,66,91,44,Poison,,False,Muk
40,83,43,45,71,123,Ground,,False,Dugtrio
129,64,61,111,98,62,Water,,False,Vaporeon
69,57,71,47,66,55,Poison,,False,Nidorina
78,80,75,80,96,96,Fire,,False,Ninetales
96,63,71,48,69,38,Normal,,False,Lickitung
63,103,77,68,47,102,Normal,Flying,False,Dodrio
48,52,92,40,48,40,Ground,,False,Cubone
76,118,133,54,64,50,Rock,Ground,False,Golem
62,53,34,113,102,91,Ice,Psychic,False,Jynx
78,88,82,97,95,85,Grass,Poison,False,Venusaur
69,105,70,58,62,91,Fighting,,False,Primeape
33,75,58,43,54,22,Bug,Grass,False,Paras
42,51,67,52,65,37,Water,,False,Squirtle
74,107,106,40,46,77,Ground,,False,Sandslash
85,139,86,67,97,141,Rock,Flying,False,AerodactylMega Aerodactyl
71,59,70,88,71,36,Normal,,False,Porygon
32,53,49,47,48,91,Electric,,False,Pikachu
64,122,67,99,113,60,Fire,,False,Flareon
54,128,106,52,50,85,Water,,False,Kingler
81,94,73,43,71,43,Fighting,,False,Machoke
96,134,79,59,98,74,Water,Flying,False,Gyarados
50,60,47,60,57,44,Grass,Poison,False,Bulbasaur
72,73,56,49,46,29,Poison,,False,Grimer
72,108,95,32,69,114,Normal,,False,Tauros
65,120,94,60,79,77,Rock,Water,False,Kabutops
31,41,171,32,42,68,Rock,Ground,False,Onix
71,79,88,105,87,60,Grass,Poison,False,Vileplume
69,62,57,57,49,91,Water,,False,Poliwhirl
56,56,46,57,45,58,Grass,Poison,False,Bulbasaur
43,35,42,29,23,33,Bug,Poison,False,Kakuna
62,132,120,40,51,70,Water,,False,Kingler
36,27,71,98,128,100,Psychic,Fairy,False,Mr. Mime
55,21,39,17,17,46,Bug,,False,Caterpie
71,146,42,23,80,133,Bug,Poison,False,BeedrillMega Beedrill
54,60,70,72,84,65,Grass,Poison,False,Ivysaur
65,109,70,92,80,89,Poison,Ground,False,Nidoking
65,133,54,95,109,69,Fire,,False,Flareon
255,1,1,40,110,44,Normal,,False,Chansey
79,102,71,161,125,96,Fire,Flying,False,CharizardMega Charizard Y
48,102,117,51,42,30,Rock,Ground,False,Graveler
30,51,161,26,45,72,Rock,Ground,False,Onix
55,48,50,42,48,45,Normal,,False,Ditto
53,81,58,66,62,90,Fire,,False,Ponyta
100,99,73,67,105,56,Poison,,False,Muk
33,25,37,23,30,47,Bug,Poison,False,Weedle
45,83,105,29,22,16,Rock,Ground,False,Geodude
50,59,33,25,29,66,Normal,Flying,False,Spearow
46,77,42,78,48,59,Fire,,False,Growlithe
100,95,103,103,101,98,Psychic,,False,Mew
60,84,127,92,78,49,Poison,,False,Weezing
46,99,89,36,115,70,Fighting,,False,Hitmonchan
45,55,49,50,72,54,Normal,,False,Eevee
69,89,83,107,81,105,Fire,Flying,False,Charizard
46,40,43,41,32,98,Water,,False,Poliwag
30,82,48,45,35,70,Normal,Flying,False,Doduo
49,45,36,46,32,82,Normal,,False,Meowth
33,81,43,60,68,120,Ground,,False,Dugtrio
71,109,72,94,70,74,Grass,Poison,False,Victreebel
63,49,45,56,65,47,Water,,False,Seel
31,50,166,23,43,72,Rock,Ground,False,Onix
69,62,120,118,72,54,Rock,Water,False,Omastar
46,63,94,105,50,82,Water,,False,Seadra
43,56,87,64,50,40,Poison,,False,Koffing
33,47,37,31,37,60,Poison,Flying,False,Zubat
44,84,31,32,41,73,Fighting,,False,Mankey
106,193,108,147,96,130,Psychic,Fighting,True,MewtwoMega Mewtwo X
97,49,82,60,75,22,Normal,,False,Lickitung
46,65,96,55,40,38,Poison,,False,Koffing
73,74,81,113,90,59,Grass,Poison,False,Vileplume
56,41,50,136,90,127,Psychic,,False,Alakazam
81,87,70,75,73,64,Water,,False,Seaking
97,96,86,48,74,89,Normal,,False,Kangaskhan
63,93,41,46,76,76,Bug,Poison,False,Beedrill
99,103,76,133,62,47,Grass,Psychic,False,Exeggutor
92,85,90,85,77,76,Poison,Ground,False,Nidoqueen
99,144,76,196,125,140,Psychic,,True,MewtwoMega Mewtwo Y
62,66,80,57,86,54,Water,,False,Wartortle
84,137,98,91,104,86,Dragon,Flying,False,Dragonite
87,90,98,84,131,90,Ice,Flying,True,Articuno
65,62,66,46,48,98,Water,,False,Poliwhirl
42,55,48,56,45,63,Fire,,False,Charmander
63,87,65,95,83,97,Electric,,False,Electabuzz
40,64,31,53,43,89,Electric,,False,Pikachu
57,72,63,59,46,68,Poison,,False,Nidorino
45,111,76,36,112,75,Fighting,,False,Hitmonchan
42,55,30,62,51,69,Fire,,False,Charmander
92,81,85,133,88,101,Electric,Flying,True,Zapdos
58,100,62,86,82,112,Fire,,False,Rapidash
4,52,41,28,47,93,Ground,,False,Diglett
91,65,83,67,106,63,Water,Ice,False,Dewgong
61,57,97,93,54,78,Water,,False,Seadra
86,108,67,45,58,41,Fighting,,False,Machoke
49,59,44,68,46,54,Water,,False,Psyduck
101,111,86,164,81,137,Psychic,,True,Mewtwo
61,85,58,79,47,60,Grass,Poison,False,Weepinbell
68,53,68,57,56,63,Poison,,False,Nidorina
76,82,76,102,82,82,Water,,False,Golduck
64,77,83,89,90,117,Water,Psychic,False,Starmie
75,75,66,68,84,87,Poison,Flying,False,Golbat
35,49,163,32,39,67,Rock,Ground,False,Onix
36,63,98,42,23,43,Water,,False,Shellder
71,109,110,142,115,83,Water,,False,BlastoiseMega Blastoise
50,13,59,32,29,22,Bug,,False,Metapod
59,73,88,88,40,92,Water,,False,Seadra
76,64,117,122,62,54,Rock,Water,False,Omastar
48,82,61,46,79,97,Normal,,False,Raticate
49,109,79,31,116,71,Fighting,,False,Hitmonchan
46,75,41,30,46,67,Fighting,,False,Mankey
57,42,44,52,86,47,Psychic,,False,Drowzee
52,119,50,36,114,84,Fighting,,False,Hitmonlee
76,73,87,105,110,74,Grass,Poison,False,Venusaur
56,60,42,37,62,48,Bug,Poison,False,Venonat
68,64,69,85,66,43,Grass,Poison,False,Gloom
71,77,66,64,62,80,Dragon,,False,Dragonair
108,96,72,33,80,101,Normal,,False,Kangaskhan
23,52,45,17,31,85,Normal,,False,Rattata
54,58,48,45,58,62,Normal,,False,Eevee
64,113,67,55,56,105,Normal,Flying,False,Dodrio
82,86,66,101,77,88,Water,,False,Golduck
61,55,64,91,83,41,Grass,Poison,False,Gloom
66,56,73,92,76,32,Normal,,False,Porygon
43,69,97,50,42,39,Poison,,False,Koffing
52,47,43,137,93,128,Psychic,,False,Alakazam
105,115,84,157,86,133,Psychic,,True,Mewtwo
109,67,122,94,72,26,Water,Psychic,False,Slowbro
73,58,121,92,31,60,Grass,,False,Tangela
23,79,96,37,25,45,Water,,False,Shellder
71,104,75,169,122,93,Fire,Flying,False,CharizardMega Charizard Y
99,108,67,73,112,41,Poison,,False,Muk
46,66,22,24,32,72,Normal,Flying,False,Spearow
56,47,100,38,50,29,Ground,,False,Cubone
71,91,64,66,91,67,Water,,False,Seaking
36,50,34,46,73,60,Fire,,False,Vulpix
60,100,67,65,72,91,Fighting,,False,Primeape
50,131,118,42,56,78,Water,,False,Kingler
42,61,34,43,44,49,Poison,,False,Nidoran♂
92,124,85,56,97,86,Water,Flying,False,Gyarados
45,55,28,42,32,88,Normal,,False,Meowth
53,76,49,60,57,55,Fire,,False,Growlithe
247,6,11,39,98,49,Normal,,False,Chansey
56,77,35,67,53,62,Fire,,False,Growlithe
58,137,65,97,101,67,Fire,,False,Flareon
23,47,154,39,50,72,Rock,Ground,False,Onix
57,66,36,65,39,37,Grass,Poison,False,Bellsprout
20,51,25,28,39,102,Ground,,False,Diglett
96,128,82,61,94,79,Water,Flying,False,Gyarados
58,108,74,53,62,105,Normal,Flying,False,Dodrio
42,59,38,35,27,50,Normal,Flying,False,Pidgey
82,115,63,95,71,64,Grass,Poison,False,Victreebel
57,67,52,130,71,123,Ghost,Poison,False,Gengar
44,33,44,46,104,64,Water,Poison,False,Tentacool
50,27,43,14,23,38,Bug,,False,Caterpie
64,73,61,51,52,64,Poison,,False,Nidorino
58,129,104,46,78,85,Bug,,False,Pinsir
75,85,79,131,78,131,Normal,Flying,False,PidgeotMega Pidgeot
61,47,120,105,43,59,Grass,,False,Tangela
61,66,65,46,50,97,Water,,False,Poliwhirl
